485165195.4098,27302.2993,0.0031,20.2949,25.8517,8769983.8021,0.1425,0.8205,98.1002,62617.5482,49.0755,14631.5065,0.0039,728.6391,0.0148,52.8798,0.0002,0.1070,0.3428,0.0001,1236.0208,0.0779,253.7715,0.0640,0.0068,15.1125,0.0816,0.1958,100.1093,0.2755,34427.7284,488.3591,28629399.5964,180009.9052,4.7128,0.0232,0.0462,350507.9479,0.4128,1.9596,5932.9232,572.6094,0.0007,0.0531,0.0021,0.0000,27140.7629,1991894.1458,788.1837,199.8087,27.3369,0.1820,0.0000,16.0056,385577.7151,10295042.3384,4.8673,0.0004,0.0023,816913.9913,128.4920,0.0114,4.4402,6.9752
27302.2993,485165195.4098,0.0023,2497.6691,20483.2952,574770.3967,0.1254,0.0012,23607.1909,1.4378,5704323.3705,9924.8540,47.2937,18.5630,2147.4515,8.7003,705.5424,1032.6437,14.6743,0.1477,4231.5435,17835.5502,6632867.6625,0.0001,66.1272,4.1956,162.0913,13977.9419,18.6547,0.0002,584831.5957,335122.4421,113356.3194,135818.9878,23930.5110,186.7988,0.6939,8018535.3588,0.0240,1032.1917,344511.5856,355983.0994,4.1776,0.0000,0.0529,68.0790,54263.7863,263222.1292,3.8371,738922.3672,1.6595,31022.5905,0.0001,4543.7467,2055.9775,6347685.3554,57.9509,3.4437,10.1941,21659893.3928,6509.3934,6.3797,3.8075,236539.9895
0.0031,0.0023,485165195.4098,3315.0233,0.0011,0.0220,445204.7716,70450.4554,0.0950,12.1886,0.1296,0.0000,80961.7923,0.0000,1522.6573,0.3926,37311.6310,50.8108,21923.0942,998.1852,9.5901,6.6351,2.0878,0.4643,182941.7320,91193.9526,0.0003,3.2139,0.0227,0.0001,0.0000,0.0050,0.0000,2.0007,25336.2000,164282.2781,14355.1755,0.0621,3.7497,18993.4283,0.0850,8.3738,1974781.4670,663.8767,3947444.3432,40.4819,0.0000,0.0004,34446.6849,0.0797,73.9632,61.6026,176388.7061,875.1211,0.0001,0.0002,0.0045,1.1364,0.0003,0.0756,10.2907,204093.8792,0.0009,5.2013
20.2949,2497.6691,3315.0233,485165195.4098,1616.8378,141.3537,7431.4342,3.2609,5290.9826,0.8080,14731.0303,9.4898,527563.5606,0.0002,2867.0283,1.9109,117602.5108,112159.7994,22988.6844,101.3323,3380.7751,665897.3556,966034.8141,0.0000,383595.9284,13259.1502,8.7936,3601830.1159,0.6378,0.0000,2.0919,665.8854,1.6656,866.6471,898263.9070,13981.4163,70.6982,13372.7910,8.6606,4997165.8533,625562.8256,9322.8246,1422279.8355,0.0005,807.6257,23.7269,51.3101,75.9239,10.4210,14342.0242,267.8618,1037467.8947,0.9697,5671.4701,6.1801,13.3806,118.7681,12884.0328,0.0097,6761.2548,10964.0994,4352.2897,11.9716,36628.0969
25.8517,20483.2952,0.0011,1616.8378,485165195.4098,1946.1889,0.0001,0.0000,32.1719,0.0085,3009145.3851,18527580.8721,51.7937,10042.6743,217.3533,3723.8859,6.4614,4133.0610,471.3488,0.0002,11.2874,1405522.0583,123607.4305,0.0000,0.0411,0.0749,3417207.7741,225638.3833,0.0099,0.2751,8868951.0375,75011900.1591,28518.1839,0.0208,70.0494,0.3379,213.6743,2844.9129,1.0502,150.0092,4580096.0952,120668.7914,0.1519,0.0000,0.0003,7.2538,4586135.5656,3263.8249,0.0000,73870.6456,8.9821,53713.3577,0.0004,71497.4815,134273.6937,8648.5814,87882.3626,246967.6132,665.7649,999.3805,1385.7997,0.0105,798811.0361,55745.9649
8769983.8021,574770.3967,0.0220,141.3537,1946.1889,485165195.4098,5.8026,4.9853,0.3617,432168.5163,6520.0041,19493.7030,31.4383,10.2863,322.6824,122445.7876,0.1151,1.2448,10.9957,0.0000,770.5085,25.9293,125562.7386,0.0000,1.3183,7506.8611,0.0458,16.4339,0.0063,0.0002,936177.0994,228283.7660,1605225.1436,4116.3630,10659.4246,128.6413,520.2876,207469.3969,161.8696,1139.8155,38062.4014,1596766.0474,0.1572,0.0696,0.0108,0.0009,7027.3230,14178.4832,660.0305,48.0104,6308.1932,15.8290,0.0000,18936.2120,8709.5065,2919854.8028,238.8178,0.1643,0.0005,3264199.6750,377885.3416,27.2138,8.2171,54.5914
0.1425,0.1254,445204.7716,7431.4342,0.0001,5.8026,485165195.4098,19133280.8121,0.0178,9367.8832,0.0231,0.0000,903303.6000,0.0000,6749.2606,34.6886,7075.5637,5.4547,49.8850,3579.6873,0.6518,1.8321,143.9968,0.0014,16343259.2222,7502931.1241,0.0000,64.3945,0.0009,0.0000,0.0000,0.0035,0.0001,128.7081,50633.9361,656441.4349,1414.8724,2.0371,22506.0571,1367594.5709,0.0682,4.7019,8016540.6450,3478.6708,36021.1264,0.1558,0.0000,0.0003,95284.7824,0.0024,105931.0025,15.6766,48870.9032,6.0102,0.0000,0.0008,1.3265,10.0672,0.0000,13.7473,31511.9434,64346664.7475,0.0013,0.0775
0.8205,0.0012,70450.4554,3.2609,0.0000,4.9853,19133280.8121,485165195.4098,0.0001,602155.5389,0.0000,0.0000,1930.1002,0.0000,30.4798,14.6835,4.3610,0.0055,2.2605,73.5737,1.7964,0.0005,0.0321,3.6375,18534.3596,2929225.6593,0.0000,0.0021,0.0026,0.0001,0.0000,0.0000,0.0001,19.3308,447.4566,19191.6539,435.6156,0.0043,34823.2365,294.3009,0.0001,0.2906,9451.3045,7229410.7805,8802.0984,0.0047,0.0000,0.0000,2527313.8364,0.0000,4098.0262,0.0049,21951.4577,0.1770,0.0000,0.0003,0.0044,0.0038,0.0000,0.1019,91.2773,782581.1754,0.0000,0.0000
98.1002,23607.1909,0.0950,5290.9826,32.1719,0.3617,0.0178,0.0001,485165195.4098,0.0000,7895.4512,8.0453,0.0580,43.4709,0.0157,0.0000,1144.3182,37360.7061,0.8872,6012.9027,4178.8394,101.4795,392.4918,10.0953,38.6176,0.0009,1559.3684,1544.0991,13105783.8482,0.2661,5.4406,2.8163,169.8889,745052.4925,8.6381,0.0435,0.0000,178603.6273,0.0000,3.3472,5080.7209,1.5250,9.5404,0.0000,3.8511,19259.7538,1541.5204,888589.8816,0.8172,25623420.6946,0.0000,41762.7417,0.0006,0.5803,192.3294,2749.7814,0.0195,0.4278,17496.1724,16496.2892,0.0040,0.0081,0.0713,72759.5727
62617.5482,1.4378,12.1886,0.8080,0.0085,432168.5163,9367.8832,602155.5389,0.0000,485165195.4098,0.0031,0.7562,29.5050,0.0038,29.0218,157304.0567,0.0006,0.0004,0.5287,0.0001,11.5689,0.0107,3.5487,0.0180,1.5759,732538.5809,0.0000,0.0021,0.0001,0.0027,3.0773,1.0099,129.7625,14.2657,79.7371,211.4430,2068.6063,1.9561,192895.5432,60.2327,0.2235,221.9018,0.7627,158114.5990,1.0624,0.0000,0.0299,0.1410,31894.7645,0.0000,386477.6214,0.0009,0.0897,10.7987,3.3827,73.8201,11.1660,0.0039,0.0000,38.2910,25941.0814,1409.3327,0.1610,0.0003
