485165195.4098,0.0017,0.0001,9054.9713,0.0009,22681.8671,442.8403,3017.9134,0.0185,2465.8723,19.8559,39.6325,52.9000,0.0054,175.4144,111.9049,16.1115,324.0308,14.5585,30.6342,1.2376,26.1789,10945.9909,7381.6360,6.9704,9.6684,186.3963,0.1243,0.0025,5.1532,0.0268,0.0968,0.0007,4051.7368,0.0077,135332.1963,13.3084,575.1974,65.1354,221025.7601,0.6835,0.0000,84.7850,15758.5594,0.0044,6.8776,77.0357,4702.1421,0.0049,6361.7210,6.1975,20.3292,51574.0309,15.5857,0.0190,12021.8203,6421.4353,1.0659,0.0019,2.1762,5572.3614,48.6557,247754.0555,0.0004,938.3393,26213.8466,2828.6774,15047.8650,290.8050,0.0003,0.3494,5779.4328,1351616.1621,5.3227,0.9879,204.8630,2.7101,0.0554,0.0378,0.3644,0.0032,0.2994,267994.3078,39850.2683,59640.6544,0.4683,0.0458,1.2095,0.0377,30.1351,688.2900,66.3808,315.4214,18572.4524,42.4735,4692.8211,16078.9455,156.0498,8.6995,4.0553,0.3989,0.2840,0.1448,10054.7199,19856.6225,12958.4693,1063.2877,2.9103,23.4567,113.6357,0.1703,0.0358,5.5850,9777.1738,36.1512,175.5095,2888.8911,86.1035,87301.0835,9996.5938,0.5041,8845.4338,0.0162,0.4010,29085.5569,0.3951,2157.8457,0.1180,0.0097,0.0002,0.0061,0.0340,0.3326,0.1502,0.0173,0.0133,46.3684,3603.2240,0.7371,31802.4509,3.2668,278.2445,0.0000,35698.9974,171.7771,383908.4784,2838.1586,0.0907,350.0071,0.0038,88477.4764,0.0001,0.0001,0.1055,233719.6778,0.0251,0.0002,4626.6735,103.4024,0.1263,2810.3670,10505.1317,2732.6032,681.5593,0.0000,1.1798,0.0053,0.0019,0.9175,23.4819,59378.3157,0.0371,435.8100,253.6913,13.1775,6.3675,1172.0397,0.8564,161.7006,1294.8663,32.0658,0.0243,172.4829,505975.1472,0.0203,0.9693,5853.9401,0.0001,1.8055,1161.0508,0.0000,83.1292,0.6523,0.0168,0.0029,0.0689,19.6554,28.1410,2703.6133,1619.6541,42587.7257,471.1422,5676.1192,20.9349,2667.8797,0.0001,0.0007,2.4288,164489.1032,60063.4636,0.0013,0.9276,0.0825,0.1446,3303.5680,327.9827,633.0889,2345.7115,205.7326,0.0599,1.7549,0.0256,0.0045,22.4713,7.8719,0.0004,113.8158,325.3090,3.2618,7.3901,18404.0415,752.7660,0.0004,3351.5731,0.5196,25.5839,0.3675,11.7617,20.4671,13.4601,3212977.6772,58572.7544,682.8431,1971.4451,0.1166,230388.9829,0.0025,0.1751,0.5969,0.0169,36.8587,0.0384,7435.4664,0.0408,8023.9728,0.0446
0.0017,485165195.4098,8.3623,0.0481,114.4842,0.6365,0.0010,0.0045,13.7645,0.0026,1.3745,0.0000,33.3686,0.0270,0.0000,0.2944,0.0055,14.0043,0.0002,172.6440,0.0021,96.0600,0.1065,0.3355,0.0001,2696.9252,0.0021,0.0612,0.0326,0.0182,12.4240,11670.7271,0.6108,2.8384,0.0100,0.0967,88.8779,0.0048,0.2231,3.1742,0.0005,0.1999,2868.5305,0.0000,101.7948,203.0812,0.0572,0.0000,217.3464,0.0000,0.0230,0.2638,0.0000,0.0379,354.9356,3.2087,0.0002,25.3323,0.9373,24.5004,0.0060,0.9979,0.0251,0.1041,760.4996,0.0061,0.0001,0.0000,0.0410,0.1389,78.7588,2.3854,0.0017,0.1703,0.2686,0.0542,7785.2209,36.3112,0.0084,2.6662,83.6719,0.0309,0.0003,0.0001,9.5788,0.0014,33.3436,264.2726,0.0008,103.5286,0.0290,0.0001,0.0589,0.2685,0.0047,0.0219,0.0049,0.0174,3.9679,0.0662,0.4690,3.3733,0.4711,9.0475,0.0062,0.0003,0.0035,21.5866,1671.8161,0.0150,15.8224,2.2473,35.8533,0.0092,0.0249,0.6695,0.0032,28.2405,0.0000,0.3199,22.9924,0.0035,51.4545,0.0008,0.0030,0.4482,0.0004,0.3349,25.0884,0.0637,1.2981,0.0884,0.0006,0.1206,18835.1729,0.0141,0.0890,0.0000,0.0004,0.0041,0.1620,2.1796,0.1666,0.0003,10.4447,0.0004,0.3918,0.1987,23.7032,92.2739,0.0014,457.2105,0.6325,28.2964,0.0158,12.5215,161.8092,5.4638,2.0466,33144.6044,0.0290,0.0105,2.2916,0.0001,3158.8741,69.3523,613.2288,0.0015,3936.9989,1.8142,1.4602,181185.3363,11.5803,13.2319,0.0042,16.9623,13.0983,2045.6377,0.1317,0.0000,0.0842,0.0265,0.0962,0.0152,157345.4428,1.8652,0.0531,0.0270,2.5693,0.0106,197.1449,0.1409,0.0001,0.4045,6.6064,0.0154,0.0001,0.0070,0.0013,0.0004,0.4700,0.0013,0.0000,0.0000,0.0068,1.2374,0.1294,14.0580,0.3369,15.3128,0.3194,0.0057,0.5140,208.2234,0.0011,0.0630,28.9154,96.6474,0.0052,16.4222,0.0021,0.9825,0.0004,4.5244,0.0065,45.6134,0.4751,2.2227,37.1838,12.2896,4.2717,0.0000,1.2767,0.1040,0.0011,1.3764,12.3422,6.2185,3.5536,0.0006,0.0179,0.0270,0.0131,0.0009,1.2038,0.0000,20.1440,0.1051,86530.7194,0.6616,23.8969,0.0327,1.6504,0.2012,0.0000,89.5765
0.0001,8.3623,485165195.4098,0.0000,0.0317,0.0009,0.2376,0.0025,1.6107,0.0001,0.0473,7.2275,0.0009,8.3275,8.9183,22.9802,298.8636,0.0006,51240.8160,0.0006,2700.6043,0.0000,0.0455,0.0000,21.4884,0.0162,35.3662,2480.7316,228.8114,25.9309,1.3142,0.0776,0.0028,0.0008,5.2451,0.0000,0.0019,0.0016,0.0022,0.0001,657.9820,181045.6424,0.0001,0.7808,8.1230,0.0033,0.0000,0.0129,478.4748,0.0224,0.6721,0.0241,0.0096,0.0784,162.8954,0.0000,0.0190,52.1491,4.3420,0.0046,0.1571,3.4442,0.0001,36.8702,0.0000,0.0000,0.0080,0.5160,0.0004,175716.4373,0.0437,0.0031,0.0014,1.1569,0.0575,0.0369,0.0020,734.7042,14886.5310,258.8590,2155.1200,2792.9591,0.0008,0.0867,0.0050,31.8793,10.4712,7.0259,1.3157,0.0008,0.0006,3.4198,0.0014,0.0033,0.0224,0.0160,0.0798,0.2090,0.0030,0.0000,0.0274,535.1833,2.1490,0.0000,0.0000,0.0002,0.9917,0.0141,0.0737,0.1574,6.1205,0.8642,0.1404,0.0001,2.4709,0.6186,0.0053,0.0009,0.0024,8.7146,12622.0965,0.0000,4832.2256,234.0261,0.0000,2.0932,3.1479,2658.6143,107095.9735,839.8029,0.0666,310.9566,896.6202,2700.9926,0.0391,1.8453,0.4141,0.0164,49.4961,1.3160,0.0354,0.0063,1683.1396,0.0024,0.0207,0.0004,0.0016,36.8349,0.0015,0.0057,0.0035,36.0616,95.0696,4.1591,0.0000,0.0108,180.2536,0.0002,0.2763,0.0155,0.0015,0.0011,0.0001,3.0987,889.9193,1.0303,17.5950,6.1611,5.8975,0.9631,0.0006,1.7508,0.0001,0.0037,296.4177,398.3068,0.0001,46.4584,0.1538,0.0780,0.0871,772.6290,9.9867,0.0000,13.8391,465.4209,0.1052,112423.7118,0.1330,0.0410,2.5605,0.4384,25.6494,255.5303,8.7285,1205.4244,17.5382,0.3640,0.0049,0.1473,0.0024,0.1732,0.0212,0.0013,0.0169,627.3443,5.8994,0.0074,0.0323,0.0000,70.8207,1.3007,0.0415,0.0023,0.0028,0.0010,0.0001,0.0001,763.2107,0.0662,0.5459,0.9738,2574.3791,0.0026,2512.9431,3.1743,0.0089,0.3403,1.7323,14.3645,0.0220,5.0410,571.4902,0.0004,63.4391,73.7337,6.4055,0.0009,0.1770,1.8998,0.0192,0.0008,0.0682,0.8531,1513.4028,0.0084,67.5621,0.0585,0.0044,649.2360,0.1820,176449.2701,0.0007,10.1573,0.5198,0.0101
9054.9713,0.0481,0.0000,485165195.4098,1.0336,18.5179,53211.3436,255.3195,262.3525,2268.8419,17525.7379,184.2248,5.8644,0.4432,7.6218,4.1328,0.0131,3508.2103,0.1429,7577.1988,0.0000,4959.5628,0.0080,40424.9359,1.2538,39329.1211,0.0002,0.0770,0.0004,0.5802,1.8492,12.3619,0.3531,78162.6073,1.2750,63568.1036,606.2132,853.8157,4136.7703,282003.7839,0.0018,0.0000,6061.6629,124.0219,1.2093,0.1789,1803.0822,961.9269,88.5172,25100.1333,0.0060,0.0081,4143.7461,0.4972,0.0000,1451604.2145,14680.2536,0.0468,1.6697,24487.1931,0.7978,34.9584,76.2643,0.0017,35747.2906,109334.4208,948.3026,58.7844,92848.3733,0.0001,0.2081,42950.7267,2219.8420,46.8178,460155.2466,129.5848,318.3497,0.0005,0.0000,125.5149,0.0001,4.3376,62407.7310,199.4087,80703.0643,0.0841,0.0003,0.1880,0.2413,9423.6768,39.1857,6.4777,294.1168,5525.9778,62896.3045,180.1787,114.5761,88.5849,26180.9801,264549.9079,84.3066,0.0617,0.0003,48898.7126,163.1661,999.7121,0.1610,48692.4546,37.5577,0.0614,0.0024,2.4932,2.9729,1732194.1438,814.0032,1194.8961,212587.6130,0.0111,29427.9679,0.2657,0.0005,3902673.9214,0.0024,26.8800,15452.5928,26.0749,6.5036,0.0320,0.0001,0.0000,0.0955,447.2865,0.0141,1.4308,0.0267,22.2740,2.2981,1.1347,12.8891,1.2820,133.7480,3.2472,0.2751,825.0664,7736.3789,1653.5796,161.5579,0.0092,1219.2236,34.7656,6664.6382,0.0008,0.0934,36.5544,931.3068,12848.2920,0.0694,4843.1815,7.7421,228.1427,15359.3126,269386.5289,367.8001,0.1454,0.7526,0.5682,9.4415,1.0151,0.0454,0.0118,21601.4598,0.3300,4457.7311,6050.8806,0.0001,0.1759,1773.3120,0.2055,142.9458,1982.1449,16.6325,0.0001,0.0163,4672.2454,0.1039,0.0000,3962.2133,0.0001,0.0057,0.1103,0.2190,154.7853,54.4961,1.9100,5.9665,374.4622,4.8783,2570.3246,11.4285,2461.4310,13.1866,1072976.3823,1514.2724,1182.7185,0.5471,0.0011,0.0030,34.0125,10.5601,14589.6584,129.3929,6.0653,36.0971,0.0507,42.0590,1248.6438,36098.3719,32547.0914,0.0089,27047.9065,357.9921,1.0307,0.0437,171.3312,0.0014,0.4081,6762.3741,0.1018,0.2253,0.0302,3712.5701,376.1244,0.2981,824343.5234,0.0003,0.0012,988.3810,1737.2215,7617.2888,69.3527,207.1509,2784.1864,1.7303,0.1904,0.0000,9438.3331,0.0209,18151.0364,0.5988,0.0016,17426.6342,0.0912,0.8922,20.9113,752.9774,11733.7693
0.0009,114.4842,0.0317,1.0336,485165195.4098,0.0153,0.0014,0.0043,0.1227,1.2423,0.1380,0.0008,2.6952,3.2078,0.0012,0.0055,0.0000,1.0560,0.0006,55.3913,0.1011,335.6990,0.0137,1.4297,0.0001,3.6979,3.1270,0.0168,0.4018,4.1510,2.2046,104.5469,163.1686,0.0283,0.1533,1.2443,9450.6110,7.5461,0.3138,0.0560,0.0103,1.1173,13.1503,0.0004,1323.9173,69.9972,326.6827,0.0013,25.9359,0.0029,0.0014,0.4203,0.0204,5.6680,0.4690,2.9771,0.0358,0.1161,2.2256,0.2479,0.0198,0.0012,0.0053,1.9652,17.8485,0.0038,0.0000,0.0044,21.5429,2.5434,0.1456,0.0664,0.0353,0.0265,18.5055,0.0737,17.5283,47.4842,0.3611,0.3172,1.6482,0.0031,0.0011,0.0050,0.0917,0.0004,0.0361,2.4736,4.0388,21.2234,0.0026,0.0010,0.0408,0.4088,0.1846,0.1420,0.0018,0.0012,67.4414,26.8067,904.9993,0.0086,0.0299,47.8332,0.1800,0.0001,0.0016,3.5565,0.0705,0.0017,0.0022,193.1964,14.0029,1.9997,0.0639,0.2669,0.6169,8.0556,0.0001,0.0004,1.5169,0.0617,0.2315,0.0044,0.3362,0.3189,0.0005,0.0213,0.0117,0.0226,2625.0232,0.1614,0.7859,0.2265,23.2301,0.1006,0.0003,0.0090,0.0000,0.0139,0.9723,0.7943,3.2668,0.0002,57.7433,0.0024,0.0964,1.3254,0.1156,1272.9983,0.0040,55.5247,30.5484,12.8906,0.0090,911.1674,4.1893,3.7750,0.0128,5277.6023,0.0094,8.1869,0.0425,0.0036,52.5850,0.0104,1.3129,128.5494,0.5234,0.0001,0.2223,24.0950,1.7667,12.3278,0.0001,2.4048,0.0119,0.7604,10.2965,0.0257,1.0315,0.0503,0.0000,0.2882,712.2918,4.1536,0.0024,0.7382,37.6102,0.0717,23.0322,0.4177,0.0902,7.2771,1332.4848,0.8167,0.0027,2.2972,33.4658,0.3644,0.0662,0.0251,0.0001,3.7884,0.0005,0.9678,12.0747,0.5050,0.0666,4.8370,0.1726,0.0151,1616.3695,874.5446,0.0092,11.0022,151.4270,32.4268,0.0219,154.7091,0.0760,10.0503,6.8956,0.8208,0.0002,89.0564,207.1589,0.0073,74.6297,82.2562,0.0390,0.0001,0.4527,0.2557,0.0065,0.9685,0.6394,47.9216,0.5691,0.0018,0.0004,4.8205,0.0032,0.0017,0.0609,0.0005,121.5544,0.3483,0.9738,3.2965,0.0075,0.0234,12.8032,0.0114,0.0001,5338.0425
22681.8671,0.6365,0.0009,18.5179,0.0153,485165195.4098,6.3892,61.6739,0.1111,3.7915,41.0996,0.2540,53741.2998,0.0009,18.6031,53.2154,0.2582,60.3984,0.3153,8710.8231,2.3947,3.1915,14905.3811,34979.9665,0.0974,0.7997,0.2414,0.1074,0.0502,39.9327,1.7077,0.1046,0.0128,73010.2214,0.0000,51614.7133,0.0255,0.0013,19.5193,709.3107,0.0047,0.0014,357.6466,19.4496,0.0000,989.4410,0.0253,24.8700,0.2954,2.8811,9.3652,2.8931,23.7398,4.5545,0.0537,109.7982,0.4044,3259.1715,0.0003,293.7044,0.2306,0.3332,3458.8424,0.0001,2372.1563,9291.8190,369.3488,0.5646,3.0988,0.0005,2.5544,85069.1671,9289.3662,5604.2523,0.1009,0.4142,5174.5233,0.0021,0.0042,1.2213,0.3425,0.2551,124.6117,24.7544,2181.4378,1.6362,0.5382,0.0415,0.0464,49.5559,1654.7671,0.0553,86612.0680,3902.1985,1.7242,0.5342,14611.1547,5.3673,2.5310,0.0108,4.9716,0.0044,5.5642,1244.6040,58408.5461,1016.9733,1.1601,51.5336,19.7531,0.8695,35.4033,0.0001,0.1059,120.0200,2.7169,0.4338,20.2860,5.0163,458.0739,248.8302,0.1929,75.9192,0.0007,0.1173,59910.4222,4.3483,0.0776,0.0003,0.0020,0.0008,0.0000,0.2293,0.0009,0.3876,2.1365,17.6327,978.8699,91.2581,2.2929,104.1351,0.1704,0.0346,0.0002,1605.8124,2.8495,231.0272,1804540.4920,0.2244,71.2630,0.2639,2.5723,0.0002,0.0421,0.0002,22570.8305,0.0042,2.2687,31862.6292,0.0071,0.6105,0.2304,24.2793,2164.5293,11.1807,0.0025,20.9531,7.8870,0.0154,1334.5997,36.0398,631.8543,0.4660,12.8481,41.0224,0.7541,0.1154,17.9163,0.5687,0.0029,5.7245,587.4330,0.0076,9.1915,690.5265,0.0105,0.2445,14.4478,0.0000,0.1444,11.3204,0.0035,0.0129,0.0071,0.0163,0.0001,0.0002,2156.0908,0.6090,73.6310,6.8648,169.0030,0.0591,41.6334,41.4302,382.0467,0.0001,0.0724,358.9846,32.4681,8561.1709,0.0002,0.0362,26.6790,15.5364,671.3571,465.8658,284.6270,0.6351,50.2674,0.1550,0.5345,0.0052,0.0001,204.5044,3.5174,0.0000,5.3729,3114.7785,0.0001,0.0010,1210.3321,0.2732,0.0267,9.9615,0.0057,0.0232,41.1630,371.5393,0.5121,84.6450,38999.3189,459.0647,922576.6862,3459.5395,0.4069,14.2479,0.0522,0.1215,53.1952,0.0000,99.6421,0.0313,553.5648,5.5298,69.7468,0.0005
442.8403,0.0010,0.2376,53211.3436,0.0014,6.3892,485165195.4098,604.1504,5.7702,100.4322,171.1903,5226.4397,5.2736,0.1299,14111.0384,31.3039,104.6687,45.0038,2289.0242,9.0070,0.4356,0.2541,0.0111,64.3400,109.9924,33.3508,0.0254,0.9106,3.4951,14.0699,7.4898,0.0427,0.0725,1095.3037,0.3369,2398.1937,3.7284,4.8291,3743.8574,2153.6537,0.2135,0.0131,32.6594,3978.8637,0.0078,0.0008,6.0399,5684.2517,131.8315,636806.8118,0.0427,0.0110,8741.1481,1.0940,0.0000,194.0889,1961.4238,3.4387,36.1805,466.8573,0.3998,2893.9324,81.1538,0.0109,1.3315,2486.0281,3795.5332,62.4443,1446.1647,0.0364,0.1955,8688.2851,956.1050,23.8840,14772.5833,1.7149,0.7477,0.0005,0.0044,796.3609,0.0058,26400.7408,913.1418,3607.0386,404.0336,180.7753,0.0102,0.2458,1.9032,103.8928,286.1937,3700.8726,25.7178,44.9985,14465.4841,0.1653,15348.1344,587.7631,45.6960,62.1626,31.7415,0.8009,0.0039,1.9555,25.2611,238.1817,2.8598,289.5612,1.3600,0.6248,0.0034,0.1057,0.3945,48470.4193,20488.4609,25.7495,329.0966,0.0004,125024.6810,3.8034,0.0015,13731.3637,0.0095,24490.9498,943.2904,21.1304,147.0292,1.9476,0.0105,0.0010,0.0023,25221.7799,0.2882,699.1620,0.0000,1376.0635,77.9749,72.6058,8594.0676,20.3177,15.0573,0.6718,0.4154,208.3873,7.6443,908.4234,77.1568,0.1359,44.5031,0.0961,181.2985,0.0010,48.5024,2.1547,43.2676,15.4954,3.3456,247.8404,2.3897,1.6154,506.6545,17745.9345,24.8533,19.4752,2.2296,2.8343,1.8549,0.1053,0.2078,0.3103,39.6579,0.0094,44.1899,3.0558,0.6397,6.3449,0.9046,0.0015,276.6538,136110.4598,4139.9890,0.2984,162.2630,393.7481,0.0002,0.0047,58.3763,0.1161,0.0001,9.0236,0.0666,48.7028,5097.9981,0.9072,0.0370,3181.8987,2590.5452,9540.6457,1.2549,2963.3355,0.1454,372232.8161,4059.2244,708.2701,4.7707,0.0086,0.0040,54.6045,0.6611,37.8262,4819.0328,315.9577,0.0799,0.0001,1049.5301,125.4023,5.5280,10.6710,0.6315,4582.2127,4381.3168,1.4563,15.7639,0.5016,6.6813,0.0175,33.2446,7.5993,0.0039,0.0122,54077.8379,152562.2854,3.7281,2680.1786,0.0029,0.0134,3392.7607,69.2361,2295.6188,167917.9564,4339.2484,108.8679,14.5364,25.1738,0.0048,52930.5518,0.1247,238.1301,0.0685,0.0002,473.6930,18173.0089,0.0462,8291.4286,146845.4512,21.2542
3017.9134,0.0045,0.0025,255.3195,0.0043,61.6739,604.1504,485165195.4098,2.8476,6253.0759,0.1595,17.8523,17.3631,0.0001,1037.1061,1087.4626,127.7635,13594.1762,0.2049,295.8581,0.9458,4.4312,3.3681,7165.9480,668.9918,0.0743,0.0544,4.5291,21.6514,0.8371,53.7719,0.2356,6.7282,734.1202,4.9423,135.1443,39.0683,2.5792,8050.3525,597.7692,0.5903,0.0044,755.2425,755.6826,0.0127,0.0004,6.8196,27396.7327,0.0322,2868.1220,1610.4748,19.1866,11996.8495,1.0000,0.3707,29.5816,189.8080,0.1422,0.2621,7871.0554,883.7727,36.2602,5712.8753,0.2829,133.5770,419.4680,22565.3970,6.9484,0.0961,0.0119,255.5894,283.6904,450.9142,1.2775,7.7998,0.3456,1.2576,0.0188,0.0051,1.7390,82.4826,0.9815,9882.8152,1405.1669,232.8433,5.3891,35.1595,20.6821,3.9741,21.2531,213.7065,10.8696,179.4002,11.5938,5.4617,203.8864,2.7557,13896.9326,147.4861,696.7476,26.4857,20.4989,0.1210,16.1920,5151.8915,44196.1093,299.9126,98.8452,86.3057,0.0971,6.0113,0.4911,0.4022,59991.9325,25.8705,0.8019,1.0090,5.6795,921.3643,14.1437,0.0002,129616.3960,0.0006,4.0386,15981.2427,0.9314,5.6199,25.7901,0.4560,0.0005,0.0038,0.3481,0.0200,8.7306,0.7405,123.3563,5796.9335,622.9741,0.6893,70.9966,65.4973,64.9038,0.0011,74095.1319,0.0103,667.4437,1671.4795,0.0110,2771.3612,0.1710,110.7228,0.0003,0.0036,2211.8509,55.0077,0.0323,0.1163,38027.5118,2.7193,0.0813,3080.2688,4.1382,1.2555,27.7469,0.1526,0.0031,0.5235,8.1377,0.0003,55.1283,657.6782,0.6107,2297.7711,316.5351,0.0612,0.0182,26.4014,0.0122,1.3823,31.7525,1844.8805,4.3776,15.1687,5031.3363,0.0020,0.1203,2.8853,0.0424,0.2550,0.2650,0.0130,0.4380,17270.8246,0.0001,0.1713,0.2974,557.2491,4.7835,251.1487,22.6030,2.2007,42.0879,1348.8226,132.6439,17085.7659,0.6125,0.0001,2.7378,10.5399,361.7418,0.0012,0.7451,1.4759,4.2334,33.5246,7584.2809,0.9988,5.1381,0.6245,12.8584,3.4174,2.0348,2.0434,14.5003,15.4829,1.3630,151.7510,5413.0861,0.0136,1.0207,3.6740,34.2165,0.2124,18715.8682,0.0109,0.0422,162.5711,0.0110,35.5634,9.9569,8447.0587,264.0513,255.8596,271.7544,0.6630,5333.3868,0.0000,111.8622,2.1193,0.0009,24.4062,0.8244,22.6272,545.4121,443.5639,0.0044
0.0185,13.7645,1.6107,262.3525,0.1227,0.1111,5.7702,2.8476,485165195.4098,3.7581,2017.2951,8.8599,3.1583,38.9223,0.0062,3.4205,2.6321,44.3721,0.7151,76.4032,0.0000,12.3666,0.0006,0.7579,133.5211,256.0049,0.0000,95.0202,0.0167,0.0073,303.9728,22110.2112,1.4478,806.7391,1616.9999,1.8161,1.0070,0.1169,321.3191,1.0905,0.2261,64.8261,724.4058,0.1844,88.3169,4.8080,0.0009,1.4358,1628.8191,1.3220,4.3660,0.0274,0.0059,0.0415,0.0048,4.9020,72.5836,5.9605,6256.8541,5567.9449,0.0032,0.3499,0.1311,2.2334,64.3544,44.2156,891.0335,0.0161,9.7643,4.1887,3897.7540,71.5268,0.0001,2162.9806,1782.0620,47.4494,24.1298,0.0533,0.0006,335.2575,2.1516,219.5461,1.8444,0.0003,0.4314,8.9018,10.4655,0.0028,0.0196,172.8945,68.6243,0.6876,0.4687,0.0253,1.1794,1.1046,0.0272,1565.6088,7260.0351,383.9278,110.0341,1139.9954,0.0382,4.6045,0.0056,18.5039,0.0003,126149.3992,5.1848,0.0020,116.1525,0.2142,546.8268,0.0378,36.5759,4.8517,3.0668,0.0008,0.4981,0.1861,0.0654,3691.9527,0.8344,30418.4109,5.3519,0.2781,0.0309,70.2010,30.3949,12.4325,0.0007,25.4505,0.0226,0.0097,2.5877,268.9613,10.0940,0.0058,19145.8589,0.0070,2145.3179,0.1612,14669.2492,1.7473,7.5729,0.3567,0.0378,0.0007,85.0412,89.0539,4.0862,110.5013,8.8167,11.3409,1.0297,4003.8811,2202.6045,0.7240,1.1253,0.2219,632.0161,1.9769,0.9732,0.0266,4285.5428,0.2332,2619.9819,69.8793,6.4554,8.9089,4.5037,24.3923,0.0364,0.7621,0.1810,0.0020,99.5809,0.1187,1.4800,0.3403,0.0137,0.0025,0.0394,0.7809,0.0886,0.0012,22.1863,0.1376,0.1931,0.0019,3290.4067,0.0022,125.6057,0.1946,22.6584,130.0973,6.1603,0.5396,0.0000,16.0324,0.0006,38.0000,159.4591,0.4721,6.2194,19128.6039,2.9390,6.7970,0.0007,0.3140,243.6552,7.7218,3.2789,0.4153,0.2286,4.9147,0.3763,1.0814,0.0001,240.4625,166.8267,0.7221,0.0115,171.4232,0.0126,2.3666,17.8398,0.0049,0.0067,0.0005,0.3310,3.4857,36.2348,3.2836,0.8773,0.0006,49982.1554,6.5206,4572.2746,0.3516,0.0010,0.0205,1.2984,0.5210,0.0001,0.3493,3.2053,171240.0492,0.0991,0.1167,21644.8654,5.8783,0.0042,20160.7155,0.2434,16.8786
2465.8723,0.0026,0.0001,2268.8419,1.2423,3.7915,100.4322,6253.0759,3.7581,485165195.4098,0.1356,26.7770,4.9715,0.0157,78.9758,187.3648,2.4339,430.3536,0.0559,8.4122,0.0246,143.8026,1.7552,32039.5768,21.7940,5.2677,4.5242,3.5383,0.0209,0.0543,0.1031,0.2072,3.7463,2.2494,544.9777,5.8492,24.4952,212.9941,154.5980,1106.1406,8.9637,0.0013,10.5372,1929.0570,0.0442,0.0316,4185.6219,30298.4393,0.0001,7060.1809,2012.0262,68.0719,1082.7939,113.7519,0.2041,23.7144,25.7057,0.0255,0.0325,5.4436,12652.8579,51.8980,86.4617,3.1500,1136.4722,5740.9155,16098.1184,747.4749,13.6842,0.0774,4.0369,6.5782,458.1908,0.4882,1.2349,1.1306,0.5706,6.2943,0.0788,0.1264,0.5673,3.1425,1007.0176,21.8527,16.1416,6.7831,0.1014,3.2161,46.6066,92.3425,290.0424,230.4007,67.2762,9.3880,7.2653,5374.9183,0.3824,1737.0437,6.4459,9738.9454,2.6603,41.3766,4.2682,670.3989,629.7350,66275.6519,1348.3722,67.1018,15.4443,1.3684,0.0364,29.9294,43.4807,4853.0075,9.8962,1.7010,31.5587,17.7207,215.3886,64.6504,0.0001,9193.8776,0.0719,0.5269,4296.1360,94.2989,444.8869,1.1432,0.0425,0.0014,10.3802,0.0450,0.6038,0.5437,7.5206,2.9325,57.4413,162.9604,0.0602,267.1395,34.4000,22402.9842,0.0102,43876.2248,0.0217,373.2291,833.7691,0.0126,684.8385,0.7821,437.8695,0.0021,0.0014,36.1284,71.5331,1.6294,0.0056,485.3743,16.4567,0.0186,158.6330,2600.5985,1.1121,430.1620,0.0004,0.0005,0.0003,10.3959,0.0000,0.5788,699.9959,0.1231,39424.1643,37.5672,1.0867,0.0041,1.1191,0.0002,219.9675,18.3459,1304.1025,43.5842,2.2918,5608.8396,0.0222,2.0391,58.5841,0.2485,26.0420,2.8074,0.1354,6.2031,340.3781,0.3618,93.0473,0.0742,0.9022,0.0349,1902.5184,22.3265,19.0947,14.3159,9675.5403,2633.1858,4592.1597,3.7713,0.0074,3.9936,70.4459,558.6391,0.0468,2.4420,14.0200,4.0514,39.2311,22.5036,1370.7057,75.7785,1.7474,1.8392,11.5465,1074.2468,1.4875,124.2090,5.3168,0.3324,76.5592,0.9687,0.0656,0.4388,0.8392,276.1440,0.0147,18.7976,0.4676,0.4959,0.1438,0.2535,0.2658,4.7036,188.2784,3729.2452,3.1472,4.1554,0.4332,10594.2330,0.0019,30.3339,0.9961,0.0214,1.8186,0.0281,20.5239,5.1068,2870.9719,38.9028
