485165195.4098,1579.2335,0.4838,0.0105,68537.6305,0.0371,11.8428,404.3387,0.0071,0.0006,0.0378,0.0037,25.1748,2073.7242,63.7213,0.0524,0.0051,0.4106,0.0278,0.0352,0.0765,59.4915,0.0085,191.2733,1.8759,0.0216,84734.7714,0.0235,0.0271,0.0000,2.5530,2.2225,0.0636,2.1904,0.0567,1.1089,6.8862,0.0004,0.0131,0.0039,100.1829,40.2416,0.0507,31.4881,30.5300,0.0082,5.2241,0.0059,11.1996,0.1945,6.7351,0.5181,0.0067,0.0505,0.0208,31.8602,0.4689,0.0498,0.0002,30.4292,244.3814,4.8412,0.1378,0.0358,14.1636,0.0712,0.0289,0.0029,65.0210,44.0748,1.2292,0.0314,0.0071,26.6089,12.0309,0.0089,0.1121,0.1408,2.2721,0.5113,0.9383,48.3109,97.6185,0.3123,0.0074,4489.2332,967.0459,87.3040,1220.9183,0.5756,14.6098,0.4457,28.3066,0.2852,0.0120,229.5592,106.8135,13856.6495,0.0985,17.6351,0.0048,0.0002,6.1672,253.3089,2821.8439,332.8344,34.8863,2.2078,0.5030,7.1540,0.0277,0.0010,2.2348,5.9955,0.0193,0.0219,1064.2165,0.0000,169.3733,48.5890,31.6542,0.8035,1.4339,0.0032,21.4337,10739.3624,65.2765,0.2779
1579.2335,485165195.4098,131.5076,5.9628,1794.1890,0.5636,1819.7769,23.7590,87.8868,0.0262,0.0039,6628.5818,41236.6423,421.9629,887.3430,0.7803,7.6124,0.0617,0.1189,0.3370,0.0000,0.0522,0.5375,729329.1100,14.5868,14.0799,17.5992,0.0736,0.0487,0.0007,3927.8465,0.2709,11.9390,1570.1838,2.6191,6982.4782,0.0006,0.6925,5.7200,1.5620,8.6914,2.2740,0.0023,125.3456,0.2222,0.0265,1.2637,0.0099,84.2332,42901.3505,0.9717,0.0034,0.0142,1.7726,0.4016,14170.1181,0.4197,0.0334,0.4442,141.1616,0.4005,8.1405,571.1132,0.0676,181.6217,0.5096,28848.0267,0.3857,243.1287,1423.2321,316.0981,574.7712,0.0857,0.1113,0.2301,0.0001,0.0305,2.2538,3515.5313,0.1621,37.2063,21.3440,0.0303,0.1077,0.7597,2357.5742,633.2056,269.8754,24960.0134,0.0999,0.0094,0.0038,4474.9741,44.8491,0.0253,7697.8067,2076.5057,192.4985,0.0283,21.4630,7804.1345,0.0212,40.5374,513.6153,660.9719,0.1186,1.3936,87.0979,41.2846,1459.6020,0.0988,0.0000,3482.1534,2.9352,0.4024,0.2516,5391.5816,2.2996,9944.7266,983.7687,10059.7034,35.2913,4.3842,40.9437,571.8502,87.8467,2.5332,0.0049
0.4838,131.5076,485165195.4098,1657.4972,363.8210,8.8547,0.8613,0.0050,24.5425,69.0543,0.2030,7833.1552,236473.3076,0.3021,0.0217,0.5450,113829.8333,0.0000,0.0007,1.9054,0.0040,0.0016,160.3685,0.0699,0.0796,0.7372,0.0001,4.0971,0.0299,0.3805,628523.2842,0.7648,591000.8823,0.0004,0.0010,0.0009,0.0000,6.7460,0.8038,5.7452,0.0275,1.5939,8.0976,0.3876,0.2337,0.0301,5.5863,0.4126,3457.6532,7310.8021,1.4228,0.0244,0.5817,0.3026,3.4221,0.1441,0.0046,1.1665,0.0806,0.0550,0.0030,13.0441,0.2728,6120.2358,3.9717,0.2415,34.8462,15.8659,12.2347,0.0191,39691.4920,1.8322,254.4691,0.0079,0.0044,0.0882,3031.3529,0.0000,83.3945,0.4135,0.6512,451.1651,0.7104,0.0123,7.8970,0.0157,0.0250,0.0000,2.0808,0.8119,0.0396,0.4125,18162.6904,6.9305,0.0027,80564.6791,10.1782,0.0000,0.0008,473.3263,632.3413,1.2997,26.8378,0.0006,0.0321,0.4180,0.0002,404.8488,10806.1669,3.2911,0.1084,0.0027,0.5604,39.2171,0.1394,0.7624,0.0638,1463.9400,1.4035,0.2616,0.8676,2.1005,4.5069,5.8014,0.0014,15.4480,427.6886,0.0015
0.0105,5.9628,1657.4972,485165195.4098,0.0048,124835.1795,1178.0235,0.0000,228984.6505,170002.4172,0.6685,1730.8707,43.0997,25.6846,0.6247,2.4093,67538.7289,66.1116,17586.3166,0.0334,0.0349,0.0000,731.8412,0.0841,1.2269,284.4920,0.0000,517.8282,0.0063,41.5789,83027.7714,0.0000,9.3280,0.0934,0.2671,469.5111,0.0007,51617.7936,6.6384,174007.2071,0.0006,3.9478,0.7369,0.2318,0.0000,15.9153,250.3156,394781.9268,0.0511,20.1969,691.6022,2183.4783,237189.7962,0.0033,65449.1802,0.0003,44.7431,845.5531,14.6528,0.0543,0.8510,0.0058,3.0817,18728.5500,0.0140,31.7186,36090.4193,15466360.6889,0.0088,12.3940,6510.5817,38653.1638,2.9332,0.0000,0.2092,0.0053,107.2824,0.1150,15911.9179,2.5652,0.9820,0.1260,1.8297,0.0021,0.0015,0.0058,0.0002,1.2816,0.0001,1.3998,0.0019,0.0004,85.1744,1.5933,0.0704,727.3903,0.6997,0.0014,176.7517,2.8008,4349.1983,3319215.0601,0.0025,0.0281,0.0017,9.6699,0.0001,319.0063,63.3096,25079.3771,0.1299,0.0083,13252.7272,0.0002,0.1400,0.0051,0.0000,1759675.3225,0.0000,3.0561,0.0628,1.5675,0.0035,827.5583,64.0969,61.0647,7.3078,4.0860
68537.6305,1794.1890,363.8210,0.0048,485165195.4098,0.2345,1.5569,33.0795,0.0263,0.0000,0.0029,0.1259,3064.8563,0.0430,5.3513,7.9115,0.7521,0.0009,0.0001,0.0029,0.0001,95.3564,0.0010,2.2196,4.2984,0.0009,4590.0092,0.0003,6.3371,0.0000,35.5033,11.5920,4.9334,0.0007,0.0057,0.3605,0.0005,0.0001,0.0018,0.0002,36.9354,44.2196,0.0082,12.0145,35.6468,0.0769,0.2069,0.0006,30.0631,6126.8656,0.0106,0.2760,0.0000,11.9893,0.0196,0.4253,0.2310,0.0001,0.0004,120.0715,1532.7638,2891.7032,4.3004,0.0974,0.0743,0.0177,0.2728,0.0180,5.0133,0.6064,0.2080,0.0167,0.0032,1.8283,0.5281,0.0006,119.5390,0.0002,3.7410,0.0001,0.0016,251417.5469,18.3887,0.0027,2.8322,0.7974,180.1982,0.1631,448.0018,7.1222,0.2784,0.2830,2.4105,22.6177,0.0297,44.7252,51.2816,376.1181,0.0257,1411.0925,0.0344,0.0000,4.8221,11.4590,204.6595,19.2896,0.0750,10.6381,0.8296,0.0211,0.0062,0.0009,2.2870,688.7781,0.0011,0.0144,53.8750,0.0002,76445.0699,0.9349,65.5915,1151.5172,1.8760,0.0267,1.2825,20.6353,98.7071,0.0007
0.0371,0.5636,8.8547,124835.1795,0.2345,485165195.4098,1.7054,0.0000,48851.2146,61903.8092,0.0055,22.3819,0.8784,0.0015,861.4000,4968.6799,176.4546,22046.5334,282.3363,0.0001,0.0048,0.0000,3.0540,0.0028,3895.2074,0.0755,0.1154,1368.0583,6.7406,1.4600,80908.6584,0.0000,0.0023,0.0837,0.0008,326.1392,0.0002,30470.9624,0.2672,8316.7061,0.0028,0.0007,0.0254,0.0000,0.0000,307.9349,0.0059,14190309.8571,0.0033,42.9139,0.4669,8652.6959,1215612.3427,1.6045,317670.0650,0.0000,2230.3256,979.7300,0.0586,26.0397,3.0585,0.0004,88.9446,118197.5094,0.0071,0.0996,669.8575,568978.9355,0.0019,0.2150,3.5688,1611.5608,1.0631,0.0001,0.0058,0.2166,25151.8190,0.7994,871.5490,0.0034,0.4167,2.7942,58.2951,0.0001,0.0016,0.2248,0.0065,1.8978,0.0029,0.0601,0.0020,0.0000,0.1766,91404.5081,0.0185,0.7113,1.0774,0.0431,591.1061,48.9898,372.1970,3240.2713,0.0001,1.5375,0.0002,2.1841,0.0001,76.2265,1.4796,9905.5065,0.0055,1.5084,2413560.9889,0.0000,0.0091,0.0001,0.0001,126155.5083,0.0000,0.0558,0.1068,223.7800,0.0000,100.5038,1058.6343,74817.6495,0.3841,1220.5568
11.8428,1819.7769,0.8613,1178.0235,1.5569,1.7054,485165195.4098,0.0003,416.8618,61.8358,0.1064,3189.0289,1.0186,348994.3694,0.0124,4.6403,1.0553,17.5547,14776.8409,0.0985,0.0052,0.0049,475.3551,842.1307,1.2801,60327.0986,15.4247,21.0914,0.0015,0.0189,1.1035,2.8533,0.6977,1.3867,410.3015,257236.3843,0.0029,98.8820,1.2415,27.6443,0.1333,13.5567,0.0003,73676.9838,0.0003,1.9616,4375.1921,4.0669,30.7359,34.6237,3.8009,2.7312,0.1669,0.5356,1169.7552,1.8833,5.0645,263.1716,174.9663,234.4578,76.8882,0.4799,1.1250,0.0019,0.0035,83.0821,5538.9213,68.0912,3.0209,31552.3115,62.3805,1567.3035,0.0717,0.0265,23.8752,0.0000,0.0010,151.2634,307098.2329,0.1427,0.2682,15.3132,0.0002,7.5707,0.0008,64.9435,2.3464,139.9136,0.2681,0.0036,0.1768,0.0000,403.8006,10.7325,207.2345,110.4047,214790.4796,310.2134,17934.3711,0.0012,993.1275,2804.3417,0.0721,0.1155,1201.3267,6845.8140,56.2329,5093.4012,6.1270,206.1453,5.9005,0.0001,577.0138,0.1196,0.0045,49.8711,0.2295,144.0351,0.9981,533.9897,57.0912,0.0069,2.1367,871031.4884,2.9820,0.0965,21.6974,0.1007
404.3387,23.7590,0.0050,0.0000,33.0795,0.0000,0.0003,485165195.4098,0.0000,0.0000,42.8217,0.0016,2.3845,0.0533,1244.6713,2.2342,0.0007,0.0300,0.0000,566.2221,865.9781,1320818.1188,0.0026,2761.1972,0.0106,0.0171,2536.7953,0.0089,37.8513,0.2144,0.0009,4204.8067,0.5881,1347.3698,0.3011,0.0044,1942.9265,0.0000,5.3310,0.0003,43971.3216,2.3845,70.4532,0.1723,2998719.5860,0.0148,0.0436,0.0000,5.5412,0.5422,0.0534,0.0000,0.0002,1.9558,0.0000,276712.9110,0.3566,0.0002,0.1770,1.6211,0.1313,2125.2477,2.1458,0.0020,49706.7880,3.1232,0.0002,0.0000,2971.1428,4.3732,0.0097,0.0006,12.2817,6127.2501,0.6553,4428.2409,0.0029,51.9745,0.0006,409.3812,4.4197,0.1521,9.6812,577.1961,1606.4200,1153.1715,8474.3479,12.0637,410651.5875,44.0049,423.5783,28410.7790,2.3155,0.5540,0.1881,0.0316,0.0090,112.9207,0.0000,4.1376,0.0019,0.0000,6306.0750,1295.9388,1886.1127,0.0150,5771.9613,0.0010,0.0055,0.0190,4.2526,14.8389,0.0038,276.2980,154.9420,45.4855,2829912.2405,0.0000,127780.2608,0.6009,24.1009,0.2681,423.1008,0.0001,16.3177,0.0529,23.6787,0.0393
0.0071,87.8868,24.5425,228984.6505,0.0263,48851.2146,416.8618,0.0000,485165195.4098,12386.6740,0.0001,44693.8155,0.0308,0.4928,1.8781,0.2146,19.4072,25784.4757,722.2107,0.0081,0.0004,0.0000,13.9994,41.7596,58136.0893,0.6355,0.0159,254.5640,0.0655,0.7744,7774.2282,0.0000,0.0047,76.1246,0.1323,14156.6808,0.0688,3542486.0856,5.4697,64074.6228,0.0001,0.0003,0.0001,1.6244,0.0000,7433.0932,0.0248,78850.2975,0.0487,11.9834,39.3483,2586.7625,186.2931,0.9238,18044.8939,0.0617,0.0139,20122.3169,0.0609,6.7149,0.3285,0.0001,7.7246,2204.1249,0.0092,0.0054,1899696.9173,905748.4334,0.0001,27.5693,9.2790,18678.3541,0.0048,0.0000,0.0014,0.0010,238.4169,4.2756,193.8469,0.0043,36.8484,0.0118,3.9141,0.0000,0.0002,4.6278,4.1816,74.1700,0.0024,0.0002,0.0002,0.0000,1.2124,7.9058,0.5467,27.8822,29.2843,0.0201,202.3201,8.1821,567.6966,10811.8338,0.0000,6.4435,0.0025,6.9951,0.0007,342.8993,131.5861,45.5297,0.0004,0.0039,221986.5055,0.0000,5.5015,0.0154,0.0006,74840.8827,0.0007,7.4056,0.0537,107.2583,0.0296,8938.8980,1141.0619,86.4213,0.0121,813.0220
0.0006,0.0262,69.0543,170002.4172,0.0000,61903.8092,61.8358,0.0000,12386.6740,485165195.4098,5.2540,2590.1165,0.4193,8.1891,0.1139,26.4900,1656.8384,3287.3627,9808.3096,4.0352,90.8985,0.0000,57924.8915,0.0139,3.9403,408.3777,0.0011,505970.7963,0.2805,1420.4868,1312.7446,0.0257,5.0388,0.9677,0.2822,16.2593,0.1310,481777.4785,335.6303,137578.6161,0.0238,0.0035,3.8161,0.0046,0.0000,2.2911,8.5342,629224.0917,11.0116,0.6703,7.8693,13.1777,321422.6681,1.8298,98372.8275,0.0173,3.4170,1595149.7145,43.9459,0.7276,0.0086,0.0001,0.7527,2468.3469,0.1414,5.5988,81.6649,13130.0269,0.1443,7.4411,1481.5099,11513.5447,2041.2681,0.0047,0.0380,10.7646,22.3620,179.1472,389.9180,133.0701,23.4156,0.1829,0.1161,1.4656,0.0086,1.5589,0.0008,0.0238,0.0005,0.0064,2.8519,0.0002,845.7869,409.6865,3.3408,98.2832,27.3104,0.0003,250.0939,0.0176,2565.1277,1132548.7059,0.0250,0.0279,0.0005,20.3364,0.0518,6819.2451,257.9552,1142.5980,9.1221,48.0712,1588.0377,0.0000,2.7532,14.1011,0.0010,2483559.0323,0.0000,0.0911,0.1320,0.0037,0.0474,12151.7387,0.1588,204.6172,4.1491,757.0616
